target_angular1,target_angular2,actual_angular1,actual_angular2,time
-0.447727,1.39827,0.410079,1.20267,-0.478534,1.46722,-1.3508,8.13793,0.224
-0.447319,1.39948,0.407506,1.20686,-0.478534,1.46722,-1.3508,8.13793,0.225
-0.446912,1.40069,0.404937,1.21104,-0.468908,1.38529,2.00226,-13.8244,0.226
-0.446509,1.4019,0.40237,1.21521,-0.466748,1.37056,2.15959,-14.7325,0.227
-0.446108,1.40312,0.399807,1.21937,-0.466748,1.37056,2.15959,-14.7325,0.228
-0.445709,1.40434,0.397246,1.22351,-0.466748,1.37056,2.15959,-14.7325,0.229
-0.445313,1.40556,0.394689,1.22764,-0.466748,1.37056,2.15959,-14.7325,0.23
-0.44492,1.40679,0.392134,1.23176,-0.466748,1.37056,2.15959,-14.7325,0.231
-0.444529,1.40803,0.389583,1.23586,-0.441447,1.20834,2.79306,-16.8598,0.232
-0.444141,1.40926,0.387034,1.23995,-0.429371,1.14864,0.49423,-0.240076,0.233
-0.443755,1.41051,0.384489,1.24403,-0.448948,1.34704,-2.15429,20.0808,0.234
-0.443372,1.41175,0.381946,1.2481,-0.448948,1.34704,-2.15429,20.0808,0.235
-0.442991,1.413,0.379407,1.25215,-0.504446,1.87153,-3.01047,31.3707,0.236
-0.442613,1.41426,0.37687,1.25619,-0.538985,2.27364,-1.30897,15.7532,0.237
-0.442237,1.41552,0.374337,1.26022,-0.540253,2.28876,-1.26796,15.123,0.238
-0.441864,1.41678,0.371806,1.26423,-0.540253,2.28876,-1.26796,15.123,0.239
-0.441494,1.41804,0.369278,1.26823,-0.540253,2.28876,-1.26796,15.123,0.24
-0.441126,1.41931,0.366753,1.27222,-0.540253,2.28876,-1.26796,15.123,0.241
-0.44076,1.42059,0.364232,1.2762,-0.540253,2.28876,-1.26796,15.123,0.242
-0.440397,1.42187,0.361713,1.28016,-0.540253,2.28876,-1.26796,15.123,0.243
-0.440037,1.42315,0.359196,1.28411,-0.540253,2.28876,-1.26796,15.123,0.244
-0.439679,1.42443,0.356683,1.28805,-0.540253,2.28876,-1.26796,15.123,0.245
-0.439323,1.42572,0.354173,1.29197,-0.540253,2.28876,-1.26796,15.123,0.246
-0.43897,1.42702,0.351665,1.29588,-0.540253,2.28876,-1.26796,15.123,0.247
-0.43862,1.42832,0.34916,1.29978,-0.540253,2.28876,-1.26796,15.123,0.248
-0.438272,1.42962,0.346658,1.30367,-0.540253,2.28876,-1.26796,15.123,0.249
-0.437927,1.43092,0.344159,1.30754,-0.540253,2.28876,-1.26796,15.123,0.25
-0.437584,1.43223,0.341663,1.3114,-0.506862,1.80678,4.16677,-39.6433,0.251
