target_angular,actual_angular,target_velocity,actual_velocity,time
1.91225,1.87026,1.9322,0.911973,2.534
1.91419,1.87026,1.93287,0.911973,2.535
1.91612,1.87026,1.93353,0.911973,2.536
1.91805,1.87026,1.93418,0.911973,2.537
1.91999,1.87026,1.93482,0.911973,2.538
1.92192,1.87026,1.93545,0.911973,2.539
1.92386,1.87026,1.93607,0.911973,2.54
1.92579,1.87026,1.93667,0.911973,2.541
1.92773,1.87026,1.93727,0.911973,2.542
1.92967,1.87026,1.93786,0.911973,2.543
1.93161,1.87026,1.93843,0.911973,2.544
1.93355,1.87026,1.939,0.911973,2.545
1.93549,1.87026,1.93955,0.911973,2.546
1.93743,1.90974,1.9401,3.78683,2.547
1.93937,1.91378,1.94063,4.04037,2.548
1.94131,1.91378,1.94115,4.04037,2.549
1.94325,1.91378,1.94167,4.04037,2.55
1.94519,1.91378,1.94217,4.04037,2.551
1.94713,1.91378,1.94266,4.04037,2.552
1.94908,1.91378,1.94314,4.04037,2.553
1.95102,1.91378,1.94361,4.04037,2.554
1.95296,1.91378,1.94407,4.04037,2.555
1.95491,1.91378,1.94451,4.04037,2.556
1.95685,1.91378,1.94495,4.04037,2.557
1.9588,1.91378,1.94538,4.04037,2.558
1.96074,1.91378,1.94579,4.04037,2.559
1.96269,1.91378,1.9462,4.04037,2.56
1.96463,1.91378,1.94659,4.04037,2.561
1.96658,1.91378,1.94697,4.04037,2.562
1.96853,1.91378,1.94734,4.04037,2.563
1.97048,1.91378,1.94771,4.04037,2.564
1.97242,1.91378,1.94805,4.04037,2.565
1.97437,1.94536,1.94839,0.0616503,2.566
1.97632,1.94533,1.94872,-0.0290499,2.567
1.97827,1.94533,1.94904,-0.0290499,2.568
1.98022,1.94533,1.94934,-0.0290499,2.569
1.98217,1.94533,1.94964,-0.0290499,2.57
1.98412,1.94533,1.94992,-0.0290499,2.571
1.98607,1.94533,1.9502,-0.0290499,2.572
1.98802,1.94533,1.95046,-0.0290499,2.573
1.98997,1.94533,1.95071,-0.0290499,2.574
1.99192,1.94533,1.95095,-0.0290499,2.575
1.99387,1.94533,1.95117,-0.0290499,2.576
1.99582,1.94533,1.95139,-0.0290499,2.577
1.99777,1.94533,1.9516,-0.0290499,2.578
1.99973,1.94533,1.95179,-0.0290499,2.579
2.00168,1.94533,1.95197,-0.0290499,2.58
2.00363,1.94533,1.95214,-0.0290499,2.581
2.00558,1.94533,1.9523,-0.0290499,2.582
2.00753,1.94533,1.95245,-0.0290499,2.583
2.00949,1.97716,1.95259,4.07505,2.584
2.01144,1.98155,1.95271,4.39444,2.585
2.01339,1.98155,1.95283,4.39444,2.586
2.01534,1.98155,1.95293,4.39444,2.587
2.0173,1.98155,1.95302,4.39444,2.588
2.01925,1.98155,1.9531,4.39444,2.589
2.0212,1.98155,1.95317,4.39444,2.59
2.02316,1.98155,1.95323,4.39444,2.591
2.02511,1.98155,1.95327,4.39444,2.592
2.02706,1.98155,1.9533,4.39444,2.593
2.02902,1.98155,1.95332,4.39444,2.594
2.03097,1.98155,1.95333,4.39444,2.595
2.03292,1.98155,1.95333,4.39444,2.596
2.03488,1.98155,1.95332,4.39444,2.597
2.03683,1.98155,1.95329,4.39444,2.598
2.03878,1.98155,1.95325,4.39444,2.599
2.04074,1.98155,1.9532,4.39444,2.6
2.04269,1.98155,1.95314,4.39444,2.601
2.04464,1.98155,1.95307,4.39444,2.602
2.0466,2.0194,1.95298,0.302071,2.603
2.04855,2.01963,1.95288,0.225077,2.604
2.0505,2.01963,1.95277,0.225077,2.605
2.05245,2.01963,1.95265,0.225077,2.606
2.05441,2.01963,1.95251,0.225077,2.607
2.05636,2.01963,1.95237,0.225077,2.608
2.05831,2.01963,1.95221,0.225077,2.609
2.06026,2.01963,1.95203,0.225077,2.61
2.06222,2.01963,1.95185,0.225077,2.611
2.06417,2.01963,1.95165,0.225077,2.612
2.06612,2.01963,1.95144,0.225077,2.613
2.06807,2.01963,1.95122,0.225077,2.614
2.07002,2.01963,1.95099,0.225077,2.615
2.07197,2.01963,1.95074,0.225077,2.616
2.07392,2.01963,1.95048,0.225077,2.617
2.07587,2.01963,1.95021,0.225077,2.618
2.07782,2.01963,1.94993,0.225077,2.619
2.07977,2.01963,1.94963,0.225077,2.62
2.08172,2.01963,1.94932,0.225077,2.621
2.08367,2.05422,1.94899,4.05235,2.622
2.08562,2.05856,1.94866,4.34127,2.623
2.08757,2.05856,1.94831,4.34127,2.624
2.08952,2.05856,1.94795,4.34127,2.625
2.09147,2.05856,1.94757,4.34127,2.626
2.09341,2.05856,1.94718,4.34127,2.627
2.09536,2.05856,1.94678,4.34127,2.628
2.09731,2.05856,1.94637,4.34127,2.629
2.09925,2.05856,1.94594,4.34127,2.63
2.1012,2.05856,1.9455,4.34127,2.631
2.10314,2.05856,1.94504,4.34127,2.632
2.10509,2.05856,1.94457,4.34127,2.633
2.10703,2.05856,1.94409,4.34127,2.634
2.10898,2.05856,1.9436,4.34127,2.635
2.11092,2.05856,1.94309,4.34127,2.636
2.11286,2.05856,1.94257,4.34127,2.637
2.1148,2.05856,1.94203,4.34127,2.638
2.11675,2.05856,1.94148,4.34127,2.639
2.11869,2.05856,1.94092,4.34127,2.64
2.12063,2.10365,1.94034,0.592997,2.641
2.12257,2.10413,1.93975,0.479464,2.642
2.12451,2.10413,1.93914,0.479464,2.643
2.12645,2.10413,1.93852,0.479464,2.644
2.12838,2.10413,1.93789,0.479464,2.645
2.13032,2.10413,1.93724,0.479464,2.646
2.13226,2.10413,1.93658,0.479464,2.647
2.1342,2.10413,1.9359,0.479464,2.648
2.13613,2.10413,1.93521,0.479464,2.649
2.13807,2.10413,1.93451,0.479464,2.65
2.14,2.10413,1.93379,0.479464,2.651
2.14193,2.10413,1.93305,0.479464,2.652
2.14387,2.10413,1.93231,0.479464,2.653
2.1458,2.10413,1.93154,0.479464,2.654
2.14773,2.10413,1.93076,0.479464,2.655
2.14966,2.10413,1.92997,0.479464,2.656
2.15159,2.10413,1.92916,0.479464,2.657
2.15352,2.10413,1.92834,0.479464,2.658
2.15545,2.10413,1.9275,0.479464,2.659
2.15737,2.12749,1.92665,2.65963,2.66
2.1593,2.13037,1.92578,2.87912,2.661
2.16122,2.13037,1.9249,2.87912,2.662
2.16315,2.13037,1.924,2.87912,2.663
2.16507,2.13037,1.92309,2.87912,2.664
2.167,2.13037,1.92216,2.87912,2.665
2.16892,2.13037,1.92121,2.87912,2.666
2.17084,2.13037,1.92025,2.87912,2.667
2.17276,2.13037,1.91927,2.87912,2.668
2.17468,2.13037,1.91828,2.87912,2.669
2.17659,2.13037,1.91727,2.87912,2.67
2.17851,2.13037,1.91625,2.87912,2.671
2.18043,2.13037,1.91521,2.87912,2.672
2.18234,2.13037,1.91415,2.87912,2.673
2.18425,2.13037,1.91308,2.87912,2.674
2.18617,2.13037,1.91199,2.87912,2.675
2.18808,2.13037,1.91089,2.87912,2.676
2.18999,2.13037,1.90977,2.87912,2.677
2.1919,2.17105,1.90863,1.70118,2.678
2.19381,2.17279,1.90748,1.74003,2.679
2.19571,2.17279,1.90631,1.74003,2.68
2.19762,2.17279,1.90512,1.74003,2.681
2.19952,2.17279,1.90391,1.74003,2.682
2.20143,2.17279,1.90269,1.74003,2.683
2.20333,2.17279,1.90145,1.74003,2.684
2.20523,2.17279,1.9002,1.74003,2.685
2.20713,2.17279,1.89893,1.74003,2.686
2.20903,2.17279,1.89764,1.74003,2.687
2.21092,2.17279,1.89633,1.74003,2.688
2.21282,2.17279,1.895,1.74003,2.689
2.21471,2.17279,1.89366,1.74003,2.69
2.21661,2.17279,1.8923,1.74003,2.691
2.2185,2.17279,1.89092,1.74003,2.692
2.22039,2.17279,1.88953,1.74003,2.693
2.22228,2.17279,1.88811,1.74003,2.694
2.22417,2.17279,1.88668,1.74003,2.695
2.22605,2.17279,1.88523,1.74003,2.696
2.22794,2.1992,1.88376,1.77966,2.697
2.22982,2.20109,1.88228,1.89049,2.698
2.2317,2.20109,1.88077,1.89049,2.699
2.23358,2.20109,1.87925,1.89049,2.7
2.23546,2.20109,1.87771,1.89049,2.701
2.23734,2.20109,1.87615,1.89049,2.702
2.23921,2.20109,1.87457,1.89049,2.703
2.24109,2.20109,1.87297,1.89049,2.704
2.24296,2.20109,1.87135,1.89049,2.705
2.24483,2.20109,1.86971,1.89049,2.706
2.2467,2.20109,1.86806,1.89049,2.707
2.24856,2.20109,1.86638,1.89049,2.708
2.25043,2.20109,1.86469,1.89049,2.709
2.25229,2.20109,1.86297,1.89049,2.71
2.25416,2.20109,1.86124,1.89049,2.711
2.25602,2.20109,1.85948,1.89049,2.712
2.25787,2.20109,1.85771,1.89049,2.713
2.25973,2.20109,1.85591,1.89049,2.714
2.26159,2.20109,1.8541,1.89049,2.715
2.26344,2.23771,1.85226,2.43902,2.716
2.26529,2.24026,1.85041,2.55345,2.717
2.26714,2.24026,1.84853,2.55345,2.718
2.26899,2.24026,1.84664,2.55345,2.719
2.27083,2.24026,1.84472,2.55345,2.72
2.27268,2.24026,1.84278,2.55345,2.721
2.27452,2.24026,1.84082,2.55345,2.722
2.27636,2.24026,1.83884,2.55345,2.723
2.2782,2.24026,1.83684,2.55345,2.724
2.28003,2.24026,1.83482,2.55345,2.725
2.28187,2.24026,1.83277,2.55345,2.726
2.2837,2.24026,1.83071,2.55345,2.727
2.28553,2.24026,1.82862,2.55345,2.728
2.28736,2.24026,1.82651,2.55345,2.729
2.28918,2.24026,1.82437,2.55345,2.73
2.291,2.24026,1.82222,2.55345,2.731
2.29283,2.24026,1.82004,2.55345,2.732
2.29464,2.24026,1.81784,2.55345,2.733
2.29646,2.24026,1.81562,2.55345,2.734
2.29828,2.27571,1.81338,1.59134,2.735
2.30009,2.27735,1.81111,1.6352,2.736
2.3019,2.27735,1.80882,1.6352,2.737
2.30371,2.27735,1.80651,1.6352,2.738
2.30551,2.27735,1.80417,1.6352,2.739
2.30731,2.27735,1.80181,1.6352,2.74
2.30911,2.27735,1.79943,1.6352,2.741
2.31091,2.27735,1.79702,1.6352,2.742
2.31271,2.27735,1.79459,1.6352,2.743
2.3145,2.27735,1.79213,1.6352,2.744
2.31629,2.27735,1.78965,1.6352,2.745
2.31808,2.27735,1.78715,1.6352,2.746
2.31987,2.27735,1.78462,1.6352,2.747
2.32165,2.27735,1.78207,1.6352,2.748
2.32343,2.27735,1.77949,1.6352,2.749
2.32521,2.27735,1.77689,1.6352,2.75
2.32698,2.27735,1.77426,1.6352,2.751
2.32876,2.27735,1.77161,1.6352,2.752
2.33053,2.27735,1.76893,1.6352,2.753
2.3323,2.30729,1.76623,2.02394,2.754
2.33406,2.30939,1.7635,2.10687,2.755
2.33582,2.30939,1.76074,2.10687,2.756
2.33758,2.30939,1.75796,2.10687,2.757
2.33934,2.30939,1.75516,2.10687,2.758
2.34109,2.30939,1.75232,2.10687,2.759
2.34284,2.30939,1.74946,2.10687,2.76
2.34459,2.30939,1.74658,2.10687,2.761
2.34634,2.30939,1.74367,2.10687,2.762
2.34808,2.30939,1.74073,2.10687,2.763
2.34982,2.30939,1.73776,2.10687,2.764
2.35155,2.30939,1.73476,2.10687,2.765
2.35329,2.30939,1.73174,2.10687,2.766
2.35502,2.30939,1.72869,2.10687,2.767
2.35674,2.30939,1.72562,2.10687,2.768
2.35847,2.30939,1.72251,2.10687,2.769
2.36019,2.30939,1.71938,2.10687,2.77
2.36191,2.30939,1.71622,2.10687,2.771
2.36362,2.34224,1.71303,1.80342,2.772
2.36533,2.34411,1.70981,1.86913,2.773
2.36704,2.34411,1.70656,1.86913,2.774
2.36875,2.34411,1.70329,1.86913,2.775
2.37045,2.34411,1.69998,1.86913,2.776
2.37215,2.34411,1.69665,1.86913,2.777
2.37384,2.34411,1.69329,1.86913,2.778
2.37553,2.34411,1.68989,1.86913,2.779
2.37722,2.34411,1.68647,1.86913,2.78
2.37891,2.34411,1.68302,1.86913,2.781
2.38059,2.34411,1.67953,1.86913,2.782
2.38226,2.34411,1.67602,1.86913,2.783
2.38394,2.34411,1.67248,1.86913,2.784
2.38561,2.34411,1.6689,1.86913,2.785
2.38728,2.34411,1.66529,1.86913,2.786
2.38894,2.34411,1.66166,1.86913,2.787
2.3906,2.34411,1.65799,1.86913,2.788
2.39226,2.34411,1.65429,1.86913,2.789
2.39391,2.37398,1.65056,1.73646,2.79
2.39556,2.37398,1.6468,1.73646,2.791
2.3972,2.37579,1.643,1.81376,2.792
2.39884,2.37579,1.63917,1.81376,2.793
2.40048,2.37579,1.63532,1.81376,2.794
2.40211,2.37579,1.63142,1.81376,2.795
2.40374,2.37579,1.6275,1.81376,2.796
2.40537,2.37579,1.62354,1.81376,2.797
2.40699,2.37579,1.61955,1.81376,2.798
2.40861,2.41394,1.61553,1.74824,2.799
2.41022,2.41563,1.61147,1.69613,2.8
2.41183,2.41563,1.60738,1.69613,2.801
2.41344,2.41563,1.60325,1.69613,2.802
2.41504,2.41563,1.59909,1.69613,2.803
2.41663,2.41563,1.5949,1.69613,2.804
2.41823,2.41563,1.59067,1.69613,2.805
2.41982,2.41563,1.58641,1.69613,2.806
2.4214,2.41563,1.58211,1.69613,2.807
2.42298,2.41563,1.57778,1.69613,2.808
2.42456,2.41563,1.57341,1.69613,2.809
2.42613,2.41563,1.56901,1.69613,2.81
2.42769,2.41563,1.56457,1.69613,2.811
2.42926,2.41563,1.5601,1.69613,2.812
2.43081,2.41563,1.55559,1.69613,2.813
2.43237,2.41563,1.55104,1.69613,2.814
2.43392,2.41563,1.54646,1.69613,2.815
2.43546,2.41563,1.54184,1.69613,2.816
2.437,2.41563,1.53719,1.69613,2.817
2.43853,2.41844,1.53249,-0.887405,2.818
2.44006,2.41751,1.52776,-0.928141,2.819
2.44159,2.41751,1.523,-0.928141,2.82
2.44311,2.41751,1.51819,-0.928141,2.821
2.44463,2.41751,1.51335,-0.928141,2.822
2.44614,2.41751,1.50847,-0.928141,2.823
2.44764,2.41751,1.50355,-0.928141,2.824
2.44914,2.41751,1.4986,-0.928141,2.825
2.45064,2.41751,1.4936,-0.928141,2.826
2.45213,2.41751,1.48857,-0.928141,2.827
2.45362,2.41751,1.4835,-0.928141,2.828
2.4551,2.41751,1.47839,-0.928141,2.829
2.45657,2.41751,1.47324,-0.928141,2.83
2.45805,2.41751,1.46805,-0.928141,2.831
2.45951,2.41751,1.46282,-0.928141,2.832
2.46097,2.41751,1.45755,-0.928141,2.833
2.46243,2.41751,1.45224,-0.928141,2.834
2.46388,2.41751,1.44689,-0.928141,2.835
2.46532,2.43981,1.44151,3.81737,2.836
2.46676,2.44396,1.43608,4.1513,2.837
2.46819,2.44396,1.43061,4.1513,2.838
2.46962,2.44396,1.4251,4.1513,2.839
2.47104,2.44396,1.41955,4.1513,2.84
2.47246,2.44396,1.41396,4.1513,2.841
2.47387,2.44396,1.40832,4.1513,2.842
2.47528,2.44396,1.40265,4.1513,2.843
2.47667,2.44396,1.39693,4.1513,2.844
2.47807,2.44396,1.39117,4.1513,2.845
2.47946,2.44396,1.38537,4.1513,2.846
2.48084,2.44396,1.37953,4.1513,2.847
2.48222,2.44396,1.37365,4.1513,2.848
2.48359,2.44396,1.36772,4.1513,2.849
2.48495,2.44396,1.36175,4.1513,2.85
2.48631,2.44396,1.35574,4.1513,2.851
2.48766,2.44396,1.34969,4.1513,2.852
2.48901,2.44396,1.34359,4.1513,2.853
2.49035,2.44396,1.33745,4.1513,2.854
2.49168,2.47426,1.33127,-0.461072,2.855
2.49301,2.47365,1.32504,-0.618475,2.856
2.49433,2.47365,1.31877,-0.618475,2.857
2.49565,2.47365,1.31245,-0.618475,2.858
2.49696,2.47365,1.3061,-0.618475,2.859
2.49826,2.47365,1.29969,-0.618475,2.86
2.49956,2.47365,1.29325,-0.618475,2.861
2.50085,2.47365,1.28676,-0.618475,2.862
2.50213,2.47365,1.28022,-0.618475,2.863
2.50341,2.47365,1.27364,-0.618475,2.864
2.50468,2.47365,1.26702,-0.618475,2.865
2.50594,2.47365,1.26035,-0.618475,2.866
2.5072,2.47365,1.25364,-0.618475,2.867
2.50845,2.47365,1.24688,-0.618475,2.868
2.50969,2.47365,1.24008,-0.618475,2.869
2.51093,2.47365,1.23323,-0.618475,2.87
2.51216,2.47365,1.22634,-0.618475,2.871
2.51338,2.47365,1.2194,-0.618475,2.872
2.5146,2.48511,1.21242,2.78539,2.873
2.51581,2.48817,1.20539,3.05999,2.874
2.51701,2.48817,1.19832,3.05999,2.875
2.51821,2.48817,1.1912,3.05999,2.876
2.51939,2.48817,1.18403,3.05999,2.877
2.52057,2.48817,1.17682,3.05999,2.878
2.52175,2.48817,1.16957,3.05999,2.879
2.52291,2.48817,1.16226,3.05999,2.88
2.52407,2.48817,1.15492,3.05999,2.881
2.52522,2.48817,1.14752,3.05999,2.882
2.52637,2.48817,1.14008,3.05999,2.883
2.5275,2.48817,1.1326,3.05999,2.884
2.52863,2.48817,1.12507,3.05999,2.885
2.52975,2.48817,1.11749,3.05999,2.886
2.53087,2.48817,1.10987,3.05999,2.887
2.53197,2.48817,1.1022,3.05999,2.888
2.53307,2.48817,1.09448,3.05999,2.889
2.53416,2.5269,1.08672,0.997772,2.89
2.53524,2.52783,1.07892,0.932411,2.891
2.53632,2.52783,1.07106,0.932411,2.892
2.53739,2.52783,1.06316,0.932411,2.893
2.53845,2.52783,1.05522,0.932411,2.894
2.5395,2.52783,1.04723,0.932411,2.895
2.54054,2.52783,1.03919,0.932411,2.896
2.54157,2.52783,1.03111,0.932411,2.897
2.5426,2.52783,1.02298,0.932411,2.898
2.54362,2.52783,1.01481,0.932411,2.899
2.54463,2.52783,1.00659,0.932411,2.9
2.54563,2.52783,0.998325,0.932411,2.901
2.54663,2.52783,0.990015,0.932411,2.902
2.54761,2.52783,0.98166,0.932411,2.903
2.54859,2.52783,0.973259,0.932411,2.904
2.54956,2.52783,0.964814,0.932411,2.905
2.55052,2.52783,0.956323,0.932411,2.906
2.55147,2.52783,0.947787,0.932411,2.907
2.55242,2.53624,0.939206,0.523694,2.908
2.55335,2.53859,0.930581,0.630775,2.909
2.55428,2.53925,0.921911,0.664634,2.91
2.5552,2.53925,0.913196,0.664634,2.911
2.5561,2.53925,0.904437,0.664634,2.912
2.557,2.53925,0.895635,0.664634,2.913
2.5579,2.53925,0.886788,0.664634,2.914
2.55878,2.53925,0.877897,0.664634,2.915
2.55965,2.53925,0.868963,0.664634,2.916
2.56052,2.53925,0.859986,0.664634,2.917
2.56137,2.53925,0.850965,0.664634,2.918
2.56222,2.53925,0.841901,0.664634,2.919
2.56305,2.53925,0.832795,0.664634,2.92
2.56388,2.53925,0.823645,0.664634,2.921
2.5647,2.53925,0.814454,0.664634,2.922
2.56551,2.53925,0.80522,0.664634,2.923
2.56631,2.53925,0.795945,0.664634,2.924
2.5671,2.53925,0.786628,0.664634,2.925
2.56789,2.55863,0.77727,1.52839,2.926
2.56866,2.55863,0.767871,1.52839,2.927
2.56942,2.55863,0.758431,1.52839,2.928
2.57018,2.55863,0.74895,1.52839,2.929
2.57092,2.55863,0.739429,1.52839,2.93
2.57165,2.55863,0.729869,1.52839,2.931
2.57238,2.55863,0.720269,1.52839,2.932
2.57309,2.55863,0.710629,1.52839,2.933
2.5738,2.55863,0.700951,1.52839,2.934
2.5745,2.55863,0.691234,1.52839,2.935
2.57518,2.55863,0.681479,1.52839,2.936
2.57586,2.55863,0.671687,1.52839,2.937
2.57653,2.55863,0.661856,1.52839,2.938
2.57718,2.55863,0.651989,1.52839,2.939
2.57783,2.55863,0.642085,1.52839,2.94
2.57847,2.55863,0.632145,1.52839,2.941
2.57909,2.55863,0.622168,1.52839,2.942
2.57971,2.55863,0.612157,1.52839,2.943
2.58032,2.5739,0.60211,0.236215,2.944
2.58092,2.57411,0.592028,0.209309,2.945
2.5815,2.57411,0.581913,0.209309,2.946
2.58208,2.57411,0.571763,0.209309,2.947
2.58265,2.57411,0.561581,0.209309,2.948
2.5832,2.57411,0.551365,0.209309,2.949
2.58375,2.57411,0.541117,0.209309,2.95
2.58428,2.57411,0.530838,0.209309,2.951
2.58481,2.57411,0.520526,0.209309,2.952
2.58533,2.57411,0.510184,0.209309,2.953
2.58583,2.57411,0.499812,0.209309,2.954
2.58633,2.57411,0.489409,0.209309,2.955
2.58681,2.57411,0.478978,0.209309,2.956
2.58728,2.57411,0.468517,0.209309,2.957
2.58775,2.57411,0.458028,0.209309,2.958
2.5882,2.57411,0.447512,0.209309,2.959
2.58864,2.57411,0.436968,0.209309,2.96
2.58907,2.57411,0.426397,0.209309,2.961
2.58949,2.58252,0.415801,0.909598,2.962
2.58991,2.5835,0.405179,0.977579,2.963
2.5903,2.5835,0.394532,0.977579,2.964
2.59069,2.5835,0.38386,0.977579,2.965
2.59107,2.5835,0.373165,0.977579,2.966
2.59144,2.5835,0.362447,0.977579,2.967
2.5918,2.5835,0.351706,0.977579,2.968
2.59214,2.5835,0.340943,0.977579,2.969
2.59248,2.5835,0.330159,0.977579,2.97
2.5928,2.5835,0.319354,0.977579,2.971
2.59312,2.5835,0.30853,0.977579,2.972
2.59342,2.5835,0.297685,0.977579,2.973
2.59371,2.5835,0.286822,0.977579,2.974
2.59399,2.5835,0.275941,0.977579,2.975
2.59427,2.5835,0.265042,0.977579,2.976
2.59452,2.5835,0.254127,0.977579,2.977
2.59477,2.5835,0.243195,0.977579,2.978
2.59501,2.5835,0.232248,0.977579,2.979
2.59524,2.5835,0.221286,0.977579,2.98
2.59545,2.59459,0.21031,0.226617,2.981
2.59566,2.59479,0.19932,0.205175,2.982
2.59585,2.59479,0.188318,0.205175,2.983
2.59604,2.59479,0.177303,0.205175,2.984
2.59621,2.59479,0.166277,0.205175,2.985
2.59637,2.59479,0.155241,0.205175,2.986
2.59652,2.59479,0.144194,0.205175,2.987
2.59666,2.59479,0.133138,0.205175,2.988
2.59678,2.59479,0.122074,0.205175,2.989
2.5969,2.59479,0.111001,0.205175,2.99
2.59701,2.59479,0.0999215,0.205175,2.991
2.5971,2.59479,0.0888355,0.205175,2.992
2.59718,2.59479,0.0777436,0.205175,2.993
2.59726,2.59479,0.0666468,0.205175,2.994
2.59732,2.59479,0.0555456,0.205175,2.995
2.59737,2.59479,0.0444408,0.205175,2.996
2.59741,2.59479,0.0333331,0.205175,2.997
2.59743,2.59705,0.0222233,0.130273,2.998
2.59745,2.59719,0.011112,0.139616,2.999
2.59746,2.59719,-4.35283e-09,0.139616,3
2.59745,2.59719,-0.011112,0.139616,3.001
2.59743,2.59719,-0.0222233,0.139616,3.002
2.59741,2.59719,-0.0333331,0.139616,3.003
2.59737,2.59719,-0.0444408,0.139616,3.004
2.59732,2.59719,-0.0555456,0.139616,3.005
2.59726,2.59719,-0.0666468,0.139616,3.006
2.59718,2.59719,-0.0777436,0.139616,3.007
2.5971,2.59719,-0.0888355,0.139616,3.008
2.59701,2.59719,-0.0999215,0.139616,3.009
2.5969,2.59719,-0.111001,0.139616,3.01
2.59678,2.59719,-0.122074,0.139616,3.011
2.59666,2.59719,-0.133138,0.139616,3.012
2.59652,2.59719,-0.144194,0.139616,3.013
2.59637,2.59719,-0.155241,0.139616,3.014
2.59621,2.59719,-0.166277,0.139616,3.015
2.59604,2.59863,-0.177303,0.0295928,3.016
2.59585,2.59866,-0.188318,0.0263012,3.017
2.59566,2.59866,-0.19932,0.0263012,3.018
2.59545,2.59866,-0.21031,0.0263012,3.019
2.59524,2.59866,-0.221286,0.0263012,3.02
2.59501,2.59866,-0.232248,0.0263012,3.021
2.59477,2.59866,-0.243195,0.0263012,3.022
2.59452,2.59866,-0.254127,0.0263012,3.023
2.59427,2.59866,-0.265042,0.0263012,3.024
2.59399,2.59866,-0.275941,0.0263012,3.025
2.59371,2.59866,-0.286822,0.0263012,3.026
2.59342,2.59866,-0.297685,0.0263012,3.027
2.59312,2.59866,-0.30853,0.0263012,3.028
2.5928,2.59866,-0.319354,0.0263012,3.029
2.59248,2.59866,-0.330159,0.0263012,3.03
2.59214,2.59866,-0.340943,0.0263012,3.031
2.5918,2.59866,-0.351706,0.0263012,3.032
2.59144,2.59696,-0.362447,-0.253207,3.033
2.59107,2.59669,-0.373165,-0.273938,3.034
2.59069,2.59669,-0.38386,-0.273938,3.035
2.5903,2.59669,-0.394532,-0.273938,3.036
2.58991,2.59669,-0.405179,-0.273938,3.037
2.58949,2.59669,-0.415801,-0.273938,3.038
2.58907,2.59669,-0.426397,-0.273938,3.039
2.58864,2.59669,-0.436968,-0.273938,3.04
2.5882,2.59669,-0.447512,-0.273938,3.041
2.58775,2.59669,-0.458028,-0.273938,3.042
2.58728,2.59669,-0.468517,-0.273938,3.043
2.58681,2.59669,-0.478978,-0.273938,3.044
2.58633,2.59669,-0.489409,-0.273938,3.045
2.58583,2.59669,-0.499812,-0.273938,3.046
2.58533,2.59669,-0.510184,-0.273938,3.047
2.58481,2.59669,-0.520526,-0.273938,3.048
2.58428,2.59669,-0.530838,-0.273938,3.049
2.58375,2.59669,-0.541117,-0.273938,3.05
2.5832,2.59669,-0.551365,-0.273938,3.051
2.58265,2.59011,-0.561581,-0.47038,3.052
2.58208,2.59011,-0.571763,-0.47038,3.053
2.5815,2.59011,-0.581913,-0.47038,3.054
2.58092,2.59011,-0.592028,-0.47038,3.055
2.58032,2.59011,-0.60211,-0.47038,3.056
2.57971,2.59011,-0.612157,-0.47038,3.057
2.57909,2.59011,-0.622168,-0.47038,3.058
2.57847,2.59011,-0.632145,-0.47038,3.059
2.57783,2.59011,-0.642085,-0.47038,3.06
2.57718,2.59011,-0.651989,-0.47038,3.061
2.57653,2.59011,-0.661856,-0.47038,3.062
2.57586,2.59011,-0.671687,-0.47038,3.063
2.57518,2.59011,-0.681479,-0.47038,3.064
2.5745,2.59011,-0.691234,-0.47038,3.065
2.5738,2.59011,-0.700951,-0.47038,3.066
2.57309,2.59011,-0.710629,-0.47038,3.067
2.57238,2.59011,-0.720269,-0.47038,3.068
2.57165,2.59011,-0.729869,-0.47038,3.069
2.57092,2.58058,-0.739429,-0.603458,3.07
2.57018,2.58058,-0.74895,-0.603458,3.071
2.56942,2.58058,-0.758431,-0.603458,3.072
2.56866,2.58058,-0.767871,-0.603458,3.073
2.56789,2.58058,-0.77727,-0.603458,3.074
2.5671,2.58058,-0.786628,-0.603458,3.075
2.56631,2.58058,-0.795945,-0.603458,3.076
2.56551,2.58058,-0.80522,-0.603458,3.077
2.5647,2.58058,-0.814454,-0.603458,3.078
2.56388,2.58058,-0.823645,-0.603458,3.079
2.56305,2.58058,-0.832795,-0.603458,3.08
2.56222,2.58058,-0.841901,-0.603458,3.081
2.56137,2.58058,-0.850965,-0.603458,3.082
2.56052,2.58058,-0.859986,-0.603458,3.083
2.55965,2.58058,-0.868963,-0.603458,3.084
2.55878,2.58058,-0.877897,-0.603458,3.085
2.5579,2.58058,-0.886788,-0.603458,3.086
2.557,2.56901,-0.895635,-0.754204,3.087
2.5561,2.56821,-0.904437,-0.796865,3.088
2.5552,2.56821,-0.913196,-0.796865,3.089
2.55428,2.56821,-0.921911,-0.796865,3.09
2.55335,2.56821,-0.930581,-0.796865,3.091
2.55242,2.56821,-0.939206,-0.796865,3.092
2.55147,2.56821,-0.947787,-0.796865,3.093
2.55052,2.56821,-0.956323,-0.796865,3.094
2.54956,2.56821,-0.964814,-0.796865,3.095
2.54859,2.56821,-0.973259,-0.796865,3.096
2.54761,2.56821,-0.98166,-0.796865,3.097
2.54663,2.56821,-0.990015,-0.796865,3.098
2.54563,2.56821,-0.998325,-0.796865,3.099
2.54463,2.56821,-1.00659,-0.796865,3.1
2.54362,2.56821,-1.01481,-0.796865,3.101
2.5426,2.56821,-1.02298,-0.796865,3.102
2.54157,2.56821,-1.03111,-0.796865,3.103
