target_angular,actual_angular,target_velocity,actual_velocity,time
-0.449916,-0.436991,-0.453682,-0.145287,2.567
-0.450372,-0.436991,-0.456934,-0.145287,2.568
-0.45083,-0.436991,-0.460197,-0.145287,2.569
-0.451292,-0.436991,-0.463472,-0.145287,2.57
-0.451757,-0.436991,-0.466758,-0.145287,2.571
-0.452226,-0.436991,-0.470055,-0.145287,2.572
-0.452697,-0.436991,-0.473364,-0.145287,2.573
-0.453172,-0.436991,-0.476685,-0.145287,2.574
-0.453651,-0.436991,-0.480017,-0.145287,2.575
-0.454132,-0.436991,-0.483361,-0.145287,2.576
-0.454617,-0.436991,-0.486717,-0.145287,2.577
-0.455106,-0.436991,-0.490085,-0.145287,2.578
-0.455598,-0.436991,-0.493465,-0.145287,2.579
-0.456093,-0.436991,-0.496857,-0.145287,2.58
-0.456591,-0.436991,-0.500262,-0.145287,2.581
-0.457093,-0.436991,-0.503678,-0.145287,2.582
-0.457599,-0.436991,-0.507108,-0.145287,2.583
-0.458107,-0.442913,-0.510549,-0.53018,2.584
-0.45862,-0.443471,-0.514004,-0.558757,2.585
-0.459136,-0.443471,-0.517471,-0.558757,2.586
-0.459655,-0.443471,-0.520951,-0.558757,2.587
-0.460177,-0.443471,-0.524444,-0.558757,2.588
-0.460704,-0.443471,-0.52795,-0.558757,2.589
-0.461233,-0.443471,-0.531469,-0.558757,2.59
-0.461767,-0.443471,-0.535001,-0.558757,2.591
-0.462303,-0.443471,-0.538547,-0.558757,2.592
-0.462844,-0.443471,-0.542106,-0.558757,2.593
-0.463388,-0.443471,-0.545678,-0.558757,2.594
-0.463935,-0.443471,-0.549264,-0.558757,2.595
-0.464486,-0.443471,-0.552864,-0.558757,2.596
-0.465041,-0.443471,-0.556478,-0.558757,2.597
-0.465599,-0.443471,-0.560105,-0.558757,2.598
-0.466161,-0.443471,-0.563747,-0.558757,2.599
-0.466727,-0.443471,-0.567403,-0.558757,2.6
-0.467296,-0.443471,-0.571073,-0.558757,2.601
-0.467869,-0.443471,-0.574757,-0.558757,2.602
-0.468445,-0.45064,-0.578456,-0.286552,2.603
-0.469026,-0.450926,-0.582169,-0.285743,2.604
-0.46961,-0.450926,-0.585897,-0.285743,2.605
-0.470197,-0.450926,-0.58964,-0.285743,2.606
-0.470789,-0.450926,-0.593397,-0.285743,2.607
-0.471384,-0.450926,-0.59717,-0.285743,2.608
-0.471983,-0.450926,-0.600958,-0.285743,2.609
-0.472586,-0.450926,-0.60476,-0.285743,2.61
-0.473193,-0.450926,-0.608579,-0.285743,2.611
-0.473803,-0.450926,-0.612412,-0.285743,2.612
-0.474418,-0.450926,-0.616261,-0.285743,2.613
-0.475036,-0.450926,-0.620126,-0.285743,2.614
-0.475658,-0.450926,-0.624006,-0.285743,2.615
-0.476284,-0.450926,-0.627902,-0.285743,2.616
-0.476914,-0.450926,-0.631815,-0.285743,2.617
-0.477547,-0.450926,-0.635743,-0.285743,2.618
-0.478185,-0.450926,-0.639687,-0.285743,2.619
-0.478827,-0.450926,-0.643648,-0.285743,2.62
-0.479472,-0.450926,-0.647625,-0.285743,2.621
-0.480122,-0.458741,-0.651619,-0.62042,2.622
-0.480776,-0.459388,-0.655629,-0.646589,2.623
-0.481433,-0.459388,-0.659657,-0.646589,2.624
-0.482095,-0.459388,-0.663701,-0.646589,2.625
-0.482761,-0.459388,-0.667762,-0.646589,2.626
-0.483431,-0.459388,-0.67184,-0.646589,2.627
-0.484104,-0.459388,-0.675935,-0.646589,2.628
-0.484782,-0.459388,-0.680048,-0.646589,2.629
-0.485465,-0.459388,-0.684178,-0.646589,2.63
-0.486151,-0.459388,-0.688326,-0.646589,2.631
-0.486841,-0.459388,-0.692491,-0.646589,2.632
-0.487536,-0.459388,-0.696674,-0.646589,2.633
-0.488235,-0.459388,-0.700875,-0.646589,2.634
-0.488938,-0.459388,-0.705095,-0.646589,2.635
-0.489645,-0.459388,-0.709332,-0.646589,2.636
-0.490356,-0.459388,-0.713588,-0.646589,2.637
-0.491072,-0.459388,-0.717862,-0.646589,2.638
-0.491792,-0.459388,-0.722155,-0.646589,2.639
-0.492516,-0.459388,-0.726466,-0.646589,2.64
-0.493245,-0.469283,-0.730796,-0.458173,2.641
-0.493978,-0.469741,-0.735145,-0.457488,2.642
-0.494715,-0.469741,-0.739514,-0.457488,2.643
-0.495457,-0.469741,-0.743901,-0.457488,2.644
-0.496203,-0.469741,-0.748308,-0.457488,2.645
-0.496954,-0.469741,-0.752734,-0.457488,2.646
-0.497708,-0.469741,-0.757179,-0.457488,2.647
-0.498468,-0.469741,-0.761645,-0.457488,2.648
-0.499232,-0.469741,-0.76613,-0.457488,2.649
-0.5,-0.469741,-0.770635,-0.457488,2.65
-0.500773,-0.469741,-0.77516,-0.457488,2.651
-0.50155,-0.469741,-0.779706,-0.457488,2.652
-0.502332,-0.469741,-0.784271,-0.457488,2.653
-0.503119,-0.469741,-0.788858,-0.457488,2.654
-0.50391,-0.469741,-0.793464,-0.457488,2.655
-0.504706,-0.469741,-0.798092,-0.457488,2.656
-0.505506,-0.469741,-0.80274,-0.457488,2.657
-0.506311,-0.469741,-0.80741,-0.457488,2.658
-0.507121,-0.469741,-0.8121,-0.457488,2.659
-0.507936,-0.479447,-0.816812,-0.6656,2.66
-0.508755,-0.480134,-0.821545,-0.68695,2.661
-0.509579,-0.480134,-0.8263,-0.68695,2.662
-0.510407,-0.480134,-0.831076,-0.68695,2.663
-0.511241,-0.480134,-0.835874,-0.68695,2.664
-0.512079,-0.480134,-0.840694,-0.68695,2.665
-0.512922,-0.480134,-0.845536,-0.68695,2.666
-0.51377,-0.480134,-0.850401,-0.68695,2.667
-0.514623,-0.480134,-0.855287,-0.68695,2.668
-0.515481,-0.480134,-0.860196,-0.68695,2.669
-0.516344,-0.480134,-0.865128,-0.68695,2.67
-0.517211,-0.480134,-0.870082,-0.68695,2.671
-0.518084,-0.480134,-0.87506,-0.68695,2.672
-0.518961,-0.480134,-0.88006,-0.68695,2.673
-0.519844,-0.480134,-0.885084,-0.68695,2.674
-0.520731,-0.480134,-0.89013,-0.68695,2.675
-0.521624,-0.480134,-0.895201,-0.68695,2.676
-0.522522,-0.480134,-0.900294,-0.68695,2.677
-0.523425,-0.492325,-0.905412,-0.679299,2.678
-0.524333,-0.493015,-0.910553,-0.689993,2.679
-0.525246,-0.493015,-0.915719,-0.689993,2.68
-0.526164,-0.493015,-0.920908,-0.689993,2.681
-0.527088,-0.493015,-0.926122,-0.689993,2.682
-0.528016,-0.493015,-0.93136,-0.689993,2.683
-0.52895,-0.493015,-0.936623,-0.689993,2.684
-0.52989,-0.493015,-0.94191,-0.689993,2.685
-0.530834,-0.493015,-0.947223,-0.689993,2.686
-0.531784,-0.493015,-0.95256,-0.689993,2.687
-0.532739,-0.493015,-0.957922,-0.689993,2.688
-0.5337,-0.493015,-0.96331,-0.689993,2.689
-0.534666,-0.493015,-0.968723,-0.689993,2.69
-0.535637,-0.493015,-0.974161,-0.689993,2.691
-0.536614,-0.493015,-0.979625,-0.689993,2.692
-0.537597,-0.493015,-0.985115,-0.689993,2.693
-0.538585,-0.493015,-0.990631,-0.689993,2.694
-0.539578,-0.493015,-0.996173,-0.689993,2.695
-0.540577,-0.493015,-1.00174,-0.689993,2.696
-0.541581,-0.505558,-1.00734,-0.758876,2.697
-0.542592,-0.506333,-1.01296,-0.774269,2.698
-0.543607,-0.506333,-1.01861,-0.774269,2.699
-0.544629,-0.506333,-1.02428,-0.774269,2.7
-0.545656,-0.506333,-1.02998,-0.774269,2.701
-0.546689,-0.506333,-1.03571,-0.774269,2.702
-0.547727,-0.506333,-1.04147,-0.774269,2.703
-0.548772,-0.506333,-1.04725,-0.774269,2.704
-0.549822,-0.506333,-1.05306,-0.774269,2.705
-0.550878,-0.506333,-1.0589,-0.774269,2.706
-0.55194,-0.506333,-1.06476,-0.774269,2.707
-0.553007,-0.506333,-1.07066,-0.774269,2.708
-0.554081,-0.506333,-1.07658,-0.774269,2.709
-0.555161,-0.506333,-1.08253,-0.774269,2.71
-0.556246,-0.506333,-1.08851,-0.774269,2.711
-0.557338,-0.506333,-1.09452,-0.774269,2.712
-0.558435,-0.506333,-1.10055,-0.774269,2.713
-0.559539,-0.506333,-1.10662,-0.774269,2.714
-0.560648,-0.506333,-1.11271,-0.774269,2.715
-0.561764,-0.521083,-1.11883,-0.890009,2.716
-0.562886,-0.521989,-1.12498,-0.906009,2.717
-0.564014,-0.521989,-1.13117,-0.906009,2.718
-0.565148,-0.521989,-1.13738,-0.906009,2.719
-0.566289,-0.521989,-1.14362,-0.906009,2.72
-0.567436,-0.521989,-1.14988,-0.906009,2.721
-0.568589,-0.521989,-1.15618,-0.906009,2.722
-0.569748,-0.521989,-1.16251,-0.906009,2.723
-0.570914,-0.521989,-1.16887,-0.906009,2.724
-0.572086,-0.521989,-1.17526,-0.906009,2.725
-0.573264,-0.521989,-1.18168,-0.906009,2.726
-0.574449,-0.521989,-1.18813,-0.906009,2.727
-0.57564,-0.521989,-1.19461,-0.906009,2.728
-0.576838,-0.521989,-1.20112,-0.906009,2.729
-0.578043,-0.521989,-1.20767,-0.906009,2.73
-0.579254,-0.521989,-1.21424,-0.906009,2.731
-0.580471,-0.521989,-1.22084,-0.906009,2.732
-0.581695,-0.521989,-1.22748,-0.906009,2.733
-0.582926,-0.521989,-1.23415,-0.906009,2.734
-0.584164,-0.538557,-1.24084,-0.958162,2.735
-0.585408,-0.539529,-1.24757,-0.972562,2.736
-0.586659,-0.539529,-1.25433,-0.972562,2.737
-0.587917,-0.539529,-1.26113,-0.972562,2.738
-0.589181,-0.539529,-1.26795,-0.972562,2.739
-0.590452,-0.539529,-1.27481,-0.972562,2.74
-0.591731,-0.539529,-1.2817,-0.972562,2.741
-0.593016,-0.539529,-1.28862,-0.972562,2.742
-0.594308,-0.539529,-1.29557,-0.972562,2.743
-0.595607,-0.539529,-1.30256,-0.972562,2.744
-0.596913,-0.539529,-1.30958,-0.972562,2.745
-0.598226,-0.539529,-1.31663,-0.972562,2.746
-0.599546,-0.539529,-1.32371,-0.972562,2.747
-0.600874,-0.539529,-1.33083,-0.972562,2.748
-0.602208,-0.539529,-1.33798,-0.972562,2.749
-0.60355,-0.539529,-1.34516,-0.972562,2.75
-0.604898,-0.539529,-1.35237,-0.972562,2.751
-0.606254,-0.539529,-1.35962,-0.972562,2.752
-0.607618,-0.539529,-1.3669,-0.972562,2.753
-0.608988,-0.557877,-1.37422,-1.09475,2.754
-0.610366,-0.558987,-1.38157,-1.1105,2.755
-0.611751,-0.558987,-1.38895,-1.1105,2.756
-0.613144,-0.558987,-1.39636,-1.1105,2.757
-0.614544,-0.558987,-1.40381,-1.1105,2.758
-0.615952,-0.558987,-1.41129,-1.1105,2.759
-0.617367,-0.558987,-1.41881,-1.1105,2.76
-0.618789,-0.558987,-1.42636,-1.1105,2.761
-0.620219,-0.558987,-1.43394,-1.1105,2.762
-0.621657,-0.558987,-1.44156,-1.1105,2.763
-0.623103,-0.558987,-1.44921,-1.1105,2.764
-0.624556,-0.558987,-1.4569,-1.1105,2.765
-0.626016,-0.558987,-1.46462,-1.1105,2.766
-0.627485,-0.558987,-1.47237,-1.1105,2.767
-0.628961,-0.558987,-1.48016,-1.1105,2.768
-0.630445,-0.558987,-1.48798,-1.1105,2.769
-0.631937,-0.558987,-1.49584,-1.1105,2.77
-0.633437,-0.558987,-1.50373,-1.1105,2.771
-0.634945,-0.579476,-1.51165,-1.198,2.772
-0.63646,-0.58069,-1.51961,-1.21431,2.773
-0.637984,-0.58069,-1.5276,-1.21431,2.774
-0.639515,-0.58069,-1.53563,-1.21431,2.775
-0.641055,-0.58069,-1.54369,-1.21431,2.776
-0.642603,-0.58069,-1.55178,-1.21431,2.777
-0.644159,-0.58069,-1.55991,-1.21431,2.778
-0.645723,-0.58069,-1.56808,-1.21431,2.779
-0.647295,-0.58069,-1.57627,-1.21431,2.78
-0.648875,-0.58069,-1.58451,-1.21431,2.781
-0.650464,-0.58069,-1.59277,-1.21431,2.782
-0.652061,-0.58069,-1.60107,-1.21431,2.783
-0.653666,-0.58069,-1.60941,-1.21431,2.784
-0.65528,-0.58069,-1.61778,-1.21431,2.785
-0.656901,-0.58069,-1.62618,-1.21431,2.786
-0.658532,-0.58069,-1.63461,-1.21431,2.787
-0.660171,-0.58069,-1.64308,-1.21431,2.788
-0.661818,-0.58069,-1.65159,-1.21431,2.789
-0.663474,-0.603244,-1.66013,-1.32463,2.79
-0.665138,-0.603244,-1.6687,-1.32463,2.791
-0.666811,-0.604587,-1.6773,-1.3432,2.792
-0.668493,-0.604587,-1.68594,-1.3432,2.793
-0.670183,-0.604587,-1.69461,-1.3432,2.794
-0.671882,-0.604587,-1.70332,-1.3432,2.795
-0.67359,-0.604587,-1.71206,-1.3432,2.796
-0.675306,-0.604587,-1.72083,-1.3432,2.797
-0.677032,-0.604587,-1.72963,-1.3432,2.798
-0.678766,-0.630905,-1.73847,-1.47225,2.799
-0.680508,-0.632377,-1.74734,-1.47149,2.8
-0.68226,-0.632377,-1.75624,-1.47149,2.801
-0.684021,-0.632377,-1.76517,-1.47149,2.802
-0.685791,-0.632377,-1.77414,-1.47149,2.803
-0.687569,-0.632377,-1.78314,-1.47149,2.804
-0.689357,-0.632377,-1.79217,-1.47149,2.805
-0.691154,-0.632377,-1.80123,-1.47149,2.806
-0.692959,-0.632377,-1.81032,-1.47149,2.807
-0.694774,-0.632377,-1.81945,-1.47149,2.808
-0.696598,-0.632377,-1.8286,-1.47149,2.809
-0.698431,-0.632377,-1.83779,-1.47149,2.81
-0.700274,-0.632377,-1.847,-1.47149,2.811
-0.702125,-0.632377,-1.85625,-1.47149,2.812
-0.703986,-0.632377,-1.86553,-1.47149,2.813
-0.705857,-0.632377,-1.87483,-1.47149,2.814
-0.707736,-0.632377,-1.88417,-1.47149,2.815
-0.709625,-0.632377,-1.89354,-1.47149,2.816
-0.711523,-0.632377,-1.90293,-1.47149,2.817
-0.713431,-0.656013,-1.91235,-1.20895,2.818
-0.715348,-0.657221,-1.9218,-1.20768,2.819
-0.717274,-0.657221,-1.93128,-1.20768,2.82
-0.71921,-0.657221,-1.94079,-1.20768,2.821
-0.721156,-0.657221,-1.95032,-1.20768,2.822
-0.723111,-0.657221,-1.95989,-1.20768,2.823
-0.725076,-0.657221,-1.96947,-1.20768,2.824
-0.72705,-0.657221,-1.97909,-1.20768,2.825
-0.729034,-0.657221,-1.98873,-1.20768,2.826
-0.731028,-0.657221,-1.99839,-1.20768,2.827
-0.733031,-0.657221,-2.00808,-1.20768,2.828
-0.735044,-0.657221,-2.0178,-1.20768,2.829
-0.737066,-0.657221,-2.02753,-1.20768,2.83
-0.739099,-0.657221,-2.0373,-1.20768,2.831
-0.741141,-0.657221,-2.04708,-1.20768,2.832
-0.743193,-0.657221,-2.05689,-1.20768,2.833
-0.745255,-0.657221,-2.06672,-1.20768,2.834
-0.747326,-0.657221,-2.07657,-1.20768,2.835
-0.749408,-0.680412,-2.08645,-1.43759,2.836
-0.751499,-0.68188,-2.09634,-1.46797,2.837
-0.753601,-0.68188,-2.10625,-1.46797,2.838
-0.755712,-0.68188,-2.11619,-1.46797,2.839
-0.757833,-0.68188,-2.12614,-1.46797,2.84
-0.759964,-0.68188,-2.13611,-1.46797,2.841
-0.762105,-0.68188,-2.1461,-1.46797,2.842
-0.764256,-0.68188,-2.1561,-1.46797,2.843
-0.766417,-0.68188,-2.16613,-1.46797,2.844
-0.768589,-0.68188,-2.17616,-1.46797,2.845
-0.77077,-0.68188,-2.18622,-1.46797,2.846
-0.772961,-0.68188,-2.19629,-1.46797,2.847
-0.775162,-0.68188,-2.20637,-1.46797,2.848
-0.777374,-0.68188,-2.21646,-1.46797,2.849
-0.779595,-0.68188,-2.22657,-1.46797,2.85
-0.781827,-0.68188,-2.23669,-1.46797,2.851
-0.784069,-0.68188,-2.24682,-1.46797,2.852
-0.78632,-0.68188,-2.25696,-1.46797,2.853
-0.788583,-0.68188,-2.26711,-1.46797,2.854
-0.790855,-0.708176,-2.27726,-1.52007,2.855
-0.793137,-0.709716,-2.28743,-1.54024,2.856
-0.79543,-0.709716,-2.2976,-1.54024,2.857
-0.797732,-0.709716,-2.30778,-1.54024,2.858
-0.800045,-0.709716,-2.31796,-1.54024,2.859
-0.802368,-0.709716,-2.32815,-1.54024,2.86
-0.804701,-0.709716,-2.33834,-1.54024,2.861
-0.807045,-0.709716,-2.34853,-1.54024,2.862
-0.809398,-0.709716,-2.35873,-1.54024,2.863
-0.811762,-0.709716,-2.36892,-1.54024,2.864
-0.814136,-0.709716,-2.37912,-1.54024,2.865
-0.816521,-0.709716,-2.38931,-1.54024,2.866
-0.818915,-0.709716,-2.3995,-1.54024,2.867
-0.82132,-0.709716,-2.40969,-1.54024,2.868
-0.823734,-0.709716,-2.41987,-1.54024,2.869
-0.826159,-0.709716,-2.43005,-1.54024,2.87
-0.828594,-0.709716,-2.44022,-1.54024,2.871
-0.83104,-0.709716,-2.45039,-1.54024,2.872
-0.833495,-0.740779,-2.46054,-1.94938,2.873
-0.835961,-0.742766,-2.47068,-1.9877,2.874
-0.838437,-0.742766,-2.48082,-1.9877,2.875
-0.840922,-0.742766,-2.49094,-1.9877,2.876
-0.843418,-0.742766,-2.50104,-1.9877,2.877
-0.845925,-0.742766,-2.51114,-1.9877,2.878
-0.848441,-0.742766,-2.52121,-1.9877,2.879
-0.850967,-0.742766,-2.53127,-1.9877,2.88
-0.853503,-0.742766,-2.54131,-1.9877,2.881
-0.85605,-0.742766,-2.55133,-1.9877,2.882
-0.858606,-0.742766,-2.56133,-1.9877,2.883
-0.861172,-0.742766,-2.57131,-1.9877,2.884
-0.863749,-0.742766,-2.58126,-1.9877,2.885
-0.866335,-0.742766,-2.59119,-1.9877,2.886
-0.868931,-0.742766,-2.60109,-1.9877,2.887
-0.871537,-0.742766,-2.61096,-1.9877,2.888
-0.874153,-0.742766,-2.62081,-1.9877,2.889
-0.876779,-0.779547,-2.63062,-2.10055,2.89
-0.879414,-0.781669,-2.6404,-2.12222,2.891
-0.882059,-0.781669,-2.65015,-2.12222,2.892
-0.884714,-0.781669,-2.65986,-2.12222,2.893
-0.887379,-0.781669,-2.66954,-2.12222,2.894
-0.890053,-0.781669,-2.67918,-2.12222,2.895
-0.892737,-0.781669,-2.68878,-2.12222,2.896
-0.895431,-0.781669,-2.69833,-2.12222,2.897
-0.898134,-0.781669,-2.70785,-2.12222,2.898
-0.900847,-0.781669,-2.71732,-2.12222,2.899
-0.903569,-0.781669,-2.72674,-2.12222,2.9
-0.9063,-0.781669,-2.73612,-2.12222,2.901
-0.909041,-0.781669,-2.74545,-2.12222,2.902
-0.911791,-0.781669,-2.75473,-2.12222,2.903
-0.91455,-0.781669,-2.76395,-2.12222,2.904
-0.917319,-0.781669,-2.77312,-2.12222,2.905
-0.920097,-0.781669,-2.78224,-2.12222,2.906
-0.922883,-0.781669,-2.7913,-2.12222,2.907
-0.925679,-0.811842,-2.8003,-2.19587,2.908
-0.928484,-0.820812,-2.80923,-2.27407,2.909
-0.931298,-0.82311,-2.81811,-2.29794,2.91
-0.93412,-0.82311,-2.82692,-2.29794,2.911
-0.936951,-0.82311,-2.83567,-2.29794,2.912
-0.939791,-0.82311,-2.84435,-2.29794,2.913
-0.94264,-0.82311,-2.85295,-2.29794,2.914
-0.945497,-0.82311,-2.86149,-2.29794,2.915
-0.948363,-0.82311,-2.86995,-2.29794,2.916
-0.951237,-0.82311,-2.87834,-2.29794,2.917
-0.95412,-0.82311,-2.88666,-2.29794,2.918
-0.95701,-0.82311,-2.89489,-2.29794,2.919
-0.959909,-0.82311,-2.90304,-2.29794,2.92
-0.962816,-0.82311,-2.91112,-2.29794,2.921
-0.965732,-0.82311,-2.9191,-2.29794,2.922
-0.968655,-0.82311,-2.927,-2.29794,2.923
-0.971586,-0.82311,-2.93482,-2.29794,2.924
-0.974524,-0.82311,-2.94254,-2.29794,2.925
-0.977471,-0.867611,-2.95018,-2.4496,2.926
-0.980425,-0.867611,-2.95772,-2.4496,2.927
-0.983386,-0.867611,-2.96516,-2.4496,2.928
-0.986355,-0.867611,-2.97251,-2.4496,2.929
-0.989331,-0.867611,-2.97976,-2.4496,2.93
-0.992314,-0.867611,-2.98691,-2.4496,2.931
-0.995305,-0.867611,-2.99395,-2.4496,2.932
-0.998302,-0.867611,-3.0009,-2.4496,2.933
-1.00131,-0.867611,-3.00773,-2.4496,2.934
-1.00432,-0.867611,-3.01446,-2.4496,2.935
-1.00734,-0.867611,-3.02108,-2.4496,2.936
-1.01036,-0.867611,-3.02758,-2.4496,2.937
-1.01339,-0.867611,-3.03397,-2.4496,2.938
-1.01643,-0.867611,-3.04025,-2.4496,2.939
-1.01947,-0.867611,-3.04641,-2.4496,2.94
-1.02252,-0.867611,-3.05245,-2.4496,2.941
-1.02558,-0.867611,-3.05837,-2.4496,2.942
-1.02864,-0.867611,-3.06416,-2.4496,2.943
-1.0317,-0.912156,-3.06983,-2.54244,2.944
-1.03478,-0.914725,-3.07538,-2.56873,2.945
-1.03785,-0.914725,-3.0808,-2.56873,2.946
-1.04094,-0.914725,-3.08608,-2.56873,2.947
-1.04403,-0.914725,-3.09124,-2.56873,2.948
-1.04712,-0.914725,-3.09626,-2.56873,2.949
-1.05022,-0.914725,-3.10115,-2.56873,2.95
-1.05332,-0.914725,-3.10589,-2.56873,2.951
-1.05643,-0.914725,-3.11051,-2.56873,2.952
-1.05954,-0.914725,-3.11498,-2.56873,2.953
-1.06266,-0.914725,-3.1193,-2.56873,2.954
-1.06578,-0.914725,-3.12349,-2.56873,2.955
-1.06891,-0.914725,-3.12753,-2.56873,2.956
-1.07204,-0.914725,-3.13142,-2.56873,2.957
-1.07517,-0.914725,-3.13517,-2.56873,2.958
-1.07831,-0.914725,-3.13876,-2.56873,2.959
-1.08145,-0.914725,-3.1422,-2.56873,2.96
-1.08459,-0.914725,-3.14549,-2.56873,2.961
-1.08774,-0.96222,-3.14863,-2.75224,2.962
-1.09089,-0.965002,-3.15161,-2.78195,2.963
-1.09404,-0.965002,-3.15443,-2.78195,2.964
-1.0972,-0.965002,-3.15709,-2.78195,2.965
-1.10036,-0.965002,-3.15959,-2.78195,2.966
-1.10352,-0.965002,-3.16193,-2.78195,2.967
-1.10668,-0.965002,-3.16411,-2.78195,2.968
-1.10985,-0.965002,-3.16612,-2.78195,2.969
-1.11301,-0.965002,-3.16797,-2.78195,2.97
-1.11618,-0.965002,-3.16965,-2.78195,2.971
-1.11935,-0.965002,-3.17117,-2.78195,2.972
-1.12252,-0.965002,-3.17251,-2.78195,2.973
-1.1257,-0.965002,-3.17368,-2.78195,2.974
-1.12887,-0.965002,-3.17469,-2.78195,2.975
-1.13205,-0.965002,-3.17552,-2.78195,2.976
-1.13522,-0.965002,-3.17617,-2.78195,2.977
-1.1384,-0.965002,-3.17665,-2.78195,2.978
-1.14158,-0.965002,-3.17696,-2.78195,2.979
-1.14475,-0.965002,-3.17709,-2.78195,2.98
-1.14793,-1.01564,-3.17704,-2.8839,2.981
-1.15111,-1.01856,-3.17682,-2.91147,2.982
-1.15428,-1.01856,-3.17641,-2.91147,2.983
-1.15746,-1.01856,-3.17583,-2.91147,2.984
-1.16063,-1.01856,-3.17506,-2.91147,2.985
-1.16381,-1.01856,-3.17412,-2.91147,2.986
-1.16698,-1.01856,-3.17299,-2.91147,2.987
-1.17015,-1.01856,-3.17168,-2.91147,2.988
-1.17333,-1.01856,-3.17019,-2.91147,2.989
-1.1765,-1.01856,-3.16851,-2.91147,2.99
-1.17966,-1.01856,-3.16665,-2.91147,2.991
-1.18283,-1.01856,-3.16461,-2.91147,2.992
-1.18599,-1.01856,-3.16238,-2.91147,2.993
-1.18915,-1.01856,-3.15997,-2.91147,2.994
-1.19231,-1.01856,-3.15737,-2.91147,2.995
-1.19547,-1.01856,-3.15459,-2.91147,2.996
-1.19862,-1.01856,-3.15162,-2.91147,2.997
-1.20177,-1.07142,-3.14846,-2.99031,2.998
-1.20492,-1.07444,-3.14512,-3.01538,2.999
-1.20806,-1.07444,-3.14159,-3.01538,3
-1.2112,-1.07444,-3.13788,-3.01538,3.001
-1.21434,-1.07444,-3.13398,-3.01538,3.002
-1.21747,-1.07444,-3.12989,-3.01538,3.003
-1.2206,-1.07444,-3.12562,-3.01538,3.004
-1.22372,-1.07444,-3.12117,-3.01538,3.005
-1.22684,-1.07444,-3.11652,-3.01538,3.006
-1.22995,-1.07444,-3.1117,-3.01538,3.007
-1.23306,-1.07444,-3.10668,-3.01538,3.008
-1.23617,-1.07444,-3.10149,-3.01538,3.009
-1.23927,-1.07444,-3.09611,-3.01538,3.01
-1.24236,-1.07444,-3.09054,-3.01538,3.011
-1.24545,-1.07444,-3.08479,-3.01538,3.012
-1.24853,-1.07444,-3.07886,-3.01538,3.013
-1.2516,-1.07444,-3.07275,-3.01538,3.014
-1.25467,-1.07444,-3.06646,-3.01538,3.015
-1.25774,-1.12981,-3.05998,-2.90596,3.016
-1.26079,-1.13273,-3.05333,-2.92126,3.017
-1.26384,-1.13273,-3.04649,-2.92126,3.018
-1.26689,-1.13273,-3.03948,-2.92126,3.019
-1.26992,-1.13273,-3.03229,-2.92126,3.02
-1.27295,-1.13273,-3.02492,-2.92126,3.021
-1.27597,-1.13273,-3.01738,-2.92126,3.022
-1.27899,-1.13273,-3.00966,-2.92126,3.023
-1.28199,-1.13273,-3.00177,-2.92126,3.024
-1.28499,-1.13273,-2.9937,-2.92126,3.025
-1.28798,-1.13273,-2.98546,-2.92126,3.026
-1.29096,-1.13273,-2.97706,-2.92126,3.027
-1.29393,-1.13273,-2.96848,-2.92126,3.028
-1.2969,-1.13273,-2.95973,-2.92126,3.029
-1.29985,-1.13273,-2.95082,-2.92126,3.03
-1.3028,-1.13273,-2.94174,-2.92126,3.031
-1.30574,-1.13273,-2.9325,-2.92126,3.032
-1.30866,-1.18524,-2.92309,-2.92997,3.033
-1.31158,-1.18818,-2.91353,-2.94156,3.034
-1.31449,-1.18818,-2.9038,-2.94156,3.035
-1.31739,-1.18818,-2.89391,-2.94156,3.036
-1.32028,-1.18818,-2.88387,-2.94156,3.037
-1.32316,-1.18818,-2.87367,-2.94156,3.038
-1.32603,-1.18818,-2.86331,-2.94156,3.039
-1.32888,-1.18818,-2.8528,-2.94156,3.04
-1.33173,-1.18818,-2.84214,-2.94156,3.041
-1.33457,-1.18818,-2.83134,-2.94156,3.042
-1.33739,-1.18818,-2.82038,-2.94156,3.043
-1.34021,-1.18818,-2.80928,-2.94156,3.044
-1.34301,-1.18818,-2.79803,-2.94156,3.045
-1.3458,-1.18818,-2.78664,-2.94156,3.046
-1.34859,-1.18818,-2.77511,-2.94156,3.047
-1.35135,-1.18818,-2.76344,-2.94156,3.048
-1.35411,-1.18818,-2.75163,-2.94156,3.049
-1.35686,-1.18818,-2.73969,-2.94156,3.05
-1.35959,-1.18818,-2.72761,-2.94156,3.051
-1.36231,-1.24292,-2.7154,-2.88048,3.052
-1.36502,-1.24292,-2.70306,-2.88048,3.053
-1.36772,-1.24292,-2.69059,-2.88048,3.054
-1.3704,-1.24292,-2.678,-2.88048,3.055
-1.37308,-1.24292,-2.66528,-2.88048,3.056
-1.37573,-1.24292,-2.65244,-2.88048,3.057
-1.37838,-1.24292,-2.63948,-2.88048,3.058
-1.38101,-1.24292,-2.6264,-2.88048,3.059
-1.38363,-1.24292,-2.6132,-2.88048,3.06
-1.38624,-1.24292,-2.59989,-2.88048,3.061
-1.38883,-1.24292,-2.58647,-2.88048,3.062
-1.39141,-1.24292,-2.57294,-2.88048,3.063
-1.39398,-1.24292,-2.5593,-2.88048,3.064
-1.39653,-1.24292,-2.54555,-2.88048,3.065
